node_id,delta_vht_proxy,pred_delta_vht_proxy,connectivity_loss_pct,pred_connectivity_loss_pct,disconnected_od_pct,pred_disconnected_od_pct,disruption_score,pred_disruption_score
4_0217,0.0,1.3768116e+07,0.0,7.865277e-05,0.0,0.0058566527,0.0,1.6433226e+07
4_0218,0.0,1.5215721e+07,0.0,8.088451e-05,0.0,0.0063284524,0.0,1.7781884e+07
10_0210,0.0,8.81393e+06,0.0,3.0745825e-05,0.0,0.0032758056,0.0,9.713444e+06
10_0212,0.0,8.851488e+06,0.0,3.24609e-05,0.0,0.003336337,0.0,9.835334e+06
10_0110,0.0,5.481446e+06,0.0,-2.2007764e-05,0.0,0.0021974882,0.0,6.135718e+06
55_0266,0.0,8.602364e+06,0.0,3.5431338e-05,0.0,0.0032141982,0.0,9.460848e+06
22_0124,0.0,6.737422e+06,0.0,1.2429518e-05,0.0,0.0025556842,0.0,7.43024e+06
4_0119,0.0,6.858282e+06,0.0,1.9933635e-05,0.0,0.0025112238,0.0,7.534662e+06
32_0109,0.0,6.683644e+06,0.0,-4.2877218e-07,0.0,0.0026280293,0.0,7.441618e+06
53_0208,0.0,9.071168e+06,0.0,2.5741028e-05,0.0,0.0034577716,0.0,1.0095536e+07
49_E455,0.0,7.1674e+06,0.0,1.3723198e-05,0.0,0.0021484876,0.0,8.16478e+06
12_4059,0.0,1.4335942e+07,0.0,0.0001350361,0.0,0.005567798,0.0,1.6445528e+07
20_0102,0.0,7.033532e+06,0.0,1.4106336e-05,0.0,0.002726782,0.0,7.762774e+06
39_0265,0.0,1.0552236e+07,0.0,5.3911965e-05,0.0,0.0040637087,0.0,1.1675686e+07
48_5310,0.0,4.267729e+07,0.010412119983026269,0.0029801165,0.0,0.012727947,0.0,5.063504e+07
