source,target,edge_type,distance_km,overlap_change_years,corr_change,overlap_level_years,corr_level
55_0120,55_0124,spatial,0.729413230867964,4,,5,
55_0120,55_0123,spatial,0.9453416777447536,4,,5,
55_0121,55_0124,spatial,0.514717427921453,4,,5,
55_0121,55_0122,spatial,0.6134327406052669,4,0.9830516147699989,5,0.9068453126375149
55_0121,55_0123,spatial,0.7306458749354138,4,,5,
55_0122,55_0806,spatial,0.915526253422852,4,0.3083035200691658,5,0.5160468465421401
55_0122,55_0124,spatial,1.1278941424898437,4,,5,
55_0123,55_0124,spatial,0.2159294178593041,4,,5,
55_0123,55_C901,spatial,0.9597104707487584,3,,4,
55_0805,55_0806,spatial,0.3490662089202704,9,0.6763767777898106,10,0.9956549579598832
55_0122,55_0805,spatial,1.2438294346310743,4,-0.8046681428225174,5,0.08574929257125441
55_0120,55_0805,spatial,1.6181905660807872,4,,5,
55_0121,55_0805,spatial,1.8169573340265024,4,-0.6821833361041336,5,0.4976726017934394
55_0119,55_0805,spatial,2.0172917597710627,4,,5,
55_0120,55_0806,spatial,1.30269604687862,4,,5,
55_0121,55_0806,spatial,1.5086452208888403,4,0.47747695994468925,5,0.8289836903160815
55_0119,55_0806,spatial,1.7142823711418456,4,,5,
55_0901,55_0907,spatial,1.4525395435573782,9,0.8503411407057251,10,0.9291861076220826
55_0901,55_0908,spatial,2.2189179293946615,9,0.7105354321818421,10,0.9074456764849586
55_0901,55_0902,spatial,2.869175127322682,9,0.15765225164741672,10,0.5858629809645742
55_0901,55_0903,spatial,3.335398635685253,9,0.7109474667251677,10,0.874467087541709
55_0901,55_0909,spatial,4.91397571922031,6,0.2877409852680023,7,0.8929961588188257
55_0902,55_0908,spatial,0.6677793761188426,9,0.5686137684250308,10,0.6337697225257221
55_0902,55_0907,spatial,4.32158941333244,9,0.16382705354595117,10,0.6687432021973179
55_0902,55_0903,spatial,6.204421715279633,9,0.4802512613903071,10,0.7837281528971715
55_0902,55_0909,spatial,7.779494721644771,6,0.9590613460096995,7,0.996086463016465
55_0903,55_0909,spatial,1.591241941871611,6,0.5617075154942817,7,0.9417878901827827
55_0903,55_0907,spatial,1.8840288526053883,9,0.9201941946331078,10,0.9781430787312656
55_0903,55_0908,spatial,5.550641077876865,9,0.6807571510358791,10,0.8404390346677018
55_0907,55_0909,spatial,3.46796844667032,6,0.5869753925200206,7,0.9464849530233409
55_0907,55_0908,spatial,3.67060306106519,9,0.5550875593076974,10,0.8330143006448072
55_0908,55_0909,spatial,7.121189128515688,6,-0.1986794859187228,7,0.7258567627547509
55_A901,55_B901,spatial,0.1557808145185182,8,0.9998263129876579,9,0.9998228103087379
55_A901,55_A902,spatial,0.3390770432319328,8,0.6775239330930756,9,0.8088066509793066
55_A901,55_B902,spatial,0.8962199252962043,8,0.6433309344320622,9,0.7829928125956698
55_A901,55_A903,spatial,1.3389203499097917,8,0.9108032159006466,9,0.9997464566543985
55_A901,55_B903,spatial,1.8846462612623744,8,-0.2681434400897042,9,0.4684397172002306
55_A901,55_A907,spatial,2.1903795573400093,8,-0.2998859713332783,9,0.3674339516651826
55_A901,55_B907,spatial,2.414951138688098,8,0.6681296809921886,9,0.8251452927130996
55_A901,55_A908,spatial,3.2656700450811247,8,0.10098760480638765,9,0.3716842048295851
55_A902,55_B901,spatial,0.1950110121617835,8,0.6761237387146519,9,0.8060994896760875
55_A902,55_B902,spatial,0.5601077170436061,9,0.991913236048791,10,0.9862283010390115
55_A902,55_A903,spatial,1.000824367324541,9,0.8904610165890885,10,0.8668933460557728
55_A902,55_B903,spatial,1.5479954244439722,9,-0.6653160241321372,10,0.4444323438740084
55_A902,55_A907,spatial,1.8524107670426624,9,-0.7330231639240562,10,0.32600525032693284
55_A902,55_B907,spatial,2.0780533858429258,9,0.1727721867261905,10,0.7271711150316116
55_A902,55_A908,spatial,2.9265957728377923,9,-0.20066556035385177,10,0.5080578264474312
55_A903,55_B902,spatial,0.4447240903019751,9,0.8671129544480604,10,0.8397379898299236
55_A903,55_B903,spatial,0.5499175078251418,9,-0.5576063244701835,10,0.5262057819737491
55_A903,55_A907,spatial,0.8515864055327365,9,-0.605195697305622,10,0.4413314760479084
55_A903,55_B907,spatial,1.0783637155457806,9,0.41021190733581914,10,0.8503530933265226
55_A903,55_B901,spatial,1.1875714886889484,8,0.9096706520560147,9,0.9994759250137104
55_A903,55_A908,spatial,1.9310961862835176,9,-0.15452101791201928,10,0.5439891796266927
55_A907,55_B907,spatial,0.2355017365665701,9,0.46058874602048944,10,0.8348005147994356
55_A907,55_B903,spatial,0.3134710473362049,9,0.9917248278634678,10,0.9881394224300271
55_A907,55_A908,spatial,1.0917045085147037,9,0.7614430699504107,10,0.949873184789378
55_A907,55_B902,spatial,1.294846255082453,9,-0.7228479151592284,10,0.2862814026197094
55_A907,55_B908,spatial,1.422987602711408,9,0.4674959226591789,10,0.9030344961237526
55_A907,55_B909,spatial,1.7492597772134115,9,-0.2038687584588775,10,0.6464629118930306
55_A907,55_A909,spatial,1.7570786108530114,9,0.739020249908333,10,0.945355142483966
55_A908,55_B908,spatial,0.3312831083060659,9,0.9156004477863867,10,0.9888803720578428
55_A908,55_B909,spatial,0.6583737655311304,9,0.29703634459322587,10,0.7592200644293212
55_A908,55_A909,spatial,0.6687043814032531,9,0.9531762309474757,10,0.9815431151703907
55_A908,55_B907,spatial,0.8970426379341766,9,0.6385364134605357,10,0.8509981982697382
55_A908,55_B903,spatial,1.4051709538127777,9,0.775467976014901,10,0.9495563699490894
55_A908,55_B902,spatial,2.375690069786447,9,-0.2347399320289195,10,0.44160047617964804
55_A909,55_B909,spatial,0.0434528767732556,9,0.3257110105390719,10,0.804594419504899
55_A909,55_B908,spatial,0.3426210918192077,9,0.8183266078285609,10,0.9529396316435391
55_A909,55_B907,spatial,1.5657368716117788,9,0.8378006846314066,10,0.9351350671226909
55_A909,55_B903,spatial,2.0701578583301443,9,0.768997399118529,10,0.963988075025037
55_A903,55_A909,spatial,2.5871723258715305,9,0.028962377402222992,10,0.6722105067505747
55_A909,55_B902,spatial,3.030535166025196,9,-0.1338560357440257,10,0.5423875915005465
55_B901,55_B902,spatial,0.7436921202070357,8,0.6419529766787841,9,0.7796494165431989
55_B901,55_B903,spatial,1.7316756347287443,8,-0.2665988447551054,9,0.46627431560898425
55_A907,55_B901,spatial,2.03850363632779,8,-0.29838799821404005,9,0.3657423380409872
55_B901,55_B907,spatial,2.2620249429596555,8,0.6689197989838815,9,0.8236184276659956
55_A908,55_B901,spatial,3.1165662087568515,8,0.10162474327862772,9,0.36969567867255876
55_B902,55_B903,spatial,0.9884398445210943,9,-0.6439475040038078,10,0.4165425273222133
55_B902,55_B907,spatial,1.5187316039453578,9,0.18308924514292935,10,0.7037096455687262
55_B903,55_B907,spatial,0.5303498087305702,9,0.5237618028584559,10,0.8916277255000521
55_B903,55_B908,spatial,1.736453672630544,9,0.4931575186427565,10,0.9051081313779051
55_B907,55_B908,spatial,1.2261645603680056,9,0.48692139532013134,10,0.7974038167478564
55_B907,55_B909,spatial,1.554462174623802,9,0.4127394010406804,10,0.8333495591253396
55_B908,55_B909,spatial,0.3284026582653822,9,0.5466802058824877,10,0.7790779420716842
55_A903,55_B908,spatial,2.26098658537035,9,0.016725722861617213,10,0.5039808634684018
55_B902,55_B908,spatial,2.705392787254138,9,0.06183996406683972,10,0.46200867277444263
55_B903,55_B909,spatial,2.0626120240608277,9,-0.09677150615249605,10,0.743969052897012
55_A903,55_B909,spatial,2.5830271355287495,9,0.5192252892350137,10,0.7125620218063965
55_B902,55_B909,spatial,3.026874691554005,9,0.7754956389885114,10,0.8757002894911121
55_C901,55_C959,spatial,0.3136463832597894,3,0.8219949365267866,4,1.0
55_C901,55_C902,spatial,0.6064067427369817,4,0.4173650061841515,5,0.670478399654806
55_C901,55_C903,spatial,0.9127784875738584,4,-0.8811039019443196,5,0.21506701892658817
55_0124,55_C901,spatial,1.1756398839123392,3,,4,
55_C902,55_C959,spatial,0.2927886008941948,3,1.0,4,1.0
55_C902,55_C903,spatial,0.3063815183205291,4,-0.3333333333333333,5,0.6123724356957945
55_C902,55_C960,spatial,0.6127312503311755,3,-0.9475173975475912,4,0.5392181073092697
55_C903,55_C960,spatial,0.3064281308782803,3,0.19688673195794104,4,0.9339531582207822
55_C903,55_C959,spatial,0.5991701165387033,3,-0.49999999999999983,4,0.5773502691896257
55_C959,55_C960,spatial,0.9054938981890692,3,-0.9475173975475913,4,0.5392181073092697
55_C901,55_C960,spatial,1.2191321399073145,3,-0.5967846192240823,4,0.5392181073092697
56_1007,56_A363,spatial,0.2144586445866177,1,,2,
56_1007,56_A320,spatial,0.2264844571885468,2,,3,0.9990942179062854
56_1007,56_A330,spatial,0.5590203796503536,2,,3,0.7258231222558291
56_1007,56_A350,spatial,0.8918664813046945,2,,3,0.8799569011256057
56_1007,56_A310,spatial,1.1370386025675172,2,,3,0.2881144637385932
56_2017,56_2019,spatial,62.55779681695941,6,0.8739157650132015,7,0.36649814476726683
56_6031,56_7772,spatial,68.21136441461917,4,,5,0.6123724356957942
56_7775,56_B360,spatial,0.2283752000604196,3,,3,
56_7775,56_B330,spatial,0.2421241563313658,4,0.9999999999999999,5,1.0
56_7775,56_B350,spatial,0.4846070111913446,4,,5,
56_7775,56_B320,spatial,0.7273093430036968,4,1.0,5,1.0
56_7775,56_B310,spatial,0.9400524070291278,4,,5,
56_A310,56_A350,spatial,0.2456853606939774,2,,3,-0.20138103442289482
56_A310,56_A330,spatial,0.5791967462540578,2,,3,-0.44959230429016067
56_A310,56_A320,spatial,0.9109884155150206,2,,3,0.24710507142524255
56_A310,56_A363,spatial,1.351272114311061,1,,2,
56_A320,56_A330,spatial,0.3325517060881288,2,,3,0.7544369874365767
56_A320,56_A363,spatial,0.4409414526699234,1,,2,
56_A320,56_A350,spatial,0.665620804226267,2,,3,0.8993747260979285
56_A330,56_A350,spatial,0.333544909194687,2,,3,0.965473540948352
56_A330,56_A363,spatial,0.7734780009441357,1,,2,
56_A350,56_A363,spatial,1.1062240428047962,1,,2,
56_B310,56_B320,spatial,0.2127465250959875,5,,6,
56_B310,56_B350,spatial,0.4554453995947231,5,,6,
56_B310,56_B330,spatial,0.6979286101939194,5,,6,
56_B310,56_B360,spatial,1.168427108018673,3,,4,
56_B320,56_B350,spatial,0.242704085973491,5,,6,
56_B320,56_B330,spatial,0.4851851867259807,5,1.0,6,0.9999999999999999
56_B320,56_B360,spatial,0.9556844783231808,3,,4,
56_B330,56_B350,spatial,0.2424834523602778,5,,6,
56_B330,56_B360,spatial,0.4704993143407964,3,,4,
56_B350,56_B360,spatial,0.7129817576899,3,,4,
6_1253,6_A321,spatial,0.366457281735298,4,0.8482069347778375,5,0.8809019735301162
6_1253,6_A320,spatial,0.5781198458808009,5,0.807400305896769,6,0.9588337725149132
6_1253,6_A351,spatial,0.8225492594335835,5,0.847273929326686,6,0.9552740389495553
6_1253,6_A350,spatial,1.1186524631381078,5,0.9184175360909409,6,0.9911548301244077
6_1253,6_A330,spatial,1.559258786504779,5,0.6501216387541172,6,0.9452052486930204
6_1253,6_A311,spatial,1.7753163073784342,5,0.09325048082403141,6,0.7042503092162097
6_1253,6_A310,spatial,2.0397025668641344,5,0.608394723749786,6,0.7252461046645194
6_1253,6_A340,spatial,2.267467270037675,5,-0.643187584870088,6,0.8595256473619517
6_0664,6_2002,spatial,31.512825614759052,3,0.8230163092190708,4,0.7649739768026002
6_0604,6_2002,spatial,31.55515384940163,4,0.23098498668132386,5,-0.2827734703064246
6_0608,6_2002,spatial,32.054133938893216,4,0.048694198494971745,5,-0.43774052413166625
6_0603,6_2002,spatial,32.16956894760198,4,0.6045639475736401,5,-0.17001958615077858
6_0607,6_2002,spatial,32.20998083196256,4,-0.8431212475117568,5,-0.320979367585325
6_0606,6_2002,spatial,32.25630436577154,4,-0.9522732887506087,5,-0.574025063276587
6_2040,6_2041,spatial,2.041707966802329,3,,4,
6_2647,6_7454,spatial,17.658621923889676,2,,3,-0.8936222755404584
6_0501,6_0502,spatial,0.2448986506631192,10,0.35949301115554244,11,0.9556607863083325
6_0501,6_0503,spatial,0.4383000826477833,10,-0.05733592407023183,11,0.5677785885990917
6_0501,6_0504,spatial,0.6213485518556047,10,-0.33438031567395615,11,0.5114665788774857
6_0501,6_0505,spatial,0.7970905131506931,10,-0.12865371757087252,11,0.8098894194088214
6_0501,6_0506,spatial,1.0466248303949863,10,0.02545837265404442,11,0.564278318754262
6_0501,6_0507,spatial,1.2762628937676057,10,0.24126363388843594,11,0.8746008163095372
6_0501,6_0508,spatial,1.4893946555535933,10,-0.1590433797296259,11,0.31579216084518796
6_0501,6_0509,spatial,1.718323870153795,10,-0.18097056011982687,11,0.8298427370080722
6_0502,6_0503,spatial,0.193401670509171,10,0.3374672001776277,11,0.6905170924681895
6_0502,6_0504,spatial,0.3764505877347355,10,-0.2642565878594251,11,0.5387110080305401
6_0502,6_0505,spatial,0.5527595971501936,10,0.6712252123111504,11,0.9177772234566655
6_0502,6_0506,spatial,0.8017264344760583,10,-0.11847888777212065,11,0.6204017938376748
6_0502,6_0507,spatial,1.0313649557379947,10,-0.056775955088822765,11,0.8440512174963671
6_0502,6_0508,spatial,1.2444965080471655,10,-0.5667976510345394,11,0.3092660568189024
6_0502,6_0509,spatial,1.4734257125458683,10,0.3656481015475711,11,0.8863685219637768
6_0503,6_0504,spatial,0.1830490933157536,10,-0.024527178322085546,11,0.16384526027547044
6_0503,6_0505,spatial,0.3603011108687352,10,0.825848467636007,11,0.7719031818106491
6_0503,6_0506,spatial,0.6083247901300601,10,0.3332269415488903,11,0.5504655879390633
6_0503,6_0507,spatial,0.8379633256156277,10,-0.2711653505594505,11,0.3324356420040931
6_0503,6_0508,spatial,1.0510948390920516,10,-0.31454394311375106,11,0.008101504982851735
6_0503,6_0509,spatial,1.2800240425202265,10,0.6281692004472453,11,0.6621275474568499
6_0504,6_0505,spatial,0.1799307594164788,10,-0.09243182690129349,11,0.6696137316333506
6_0504,6_0506,spatial,0.4252765363533016,10,-0.21290028437877673,11,0.29223158496261564
6_0504,6_0507,spatial,0.6549144060919676,10,0.5335536400917733,11,0.8274361965845891
6_0504,6_0508,spatial,0.8680461037501068,10,0.14787103656751469,11,0.4489298078775391
6_0504,6_0509,spatial,1.0969753184088962,10,0.007433180169949496,11,0.6453190226075202
6_0505,6_0506,spatial,0.2546179986032206,10,0.1604616285317653,11,0.6725268795263076
6_0505,6_0507,spatial,0.4823174516028132,10,-0.3980650537609775,11,0.7882424320445782
6_0505,6_0508,spatial,0.6948776446878107,10,-0.43339235319340447,11,0.40233940884679664
6_0505,6_0509,spatial,0.9234656202379992,10,0.7236586313520597,11,0.9361909708211127
6_0506,6_0507,spatial,0.2296404521397821,10,-0.08334906860385127,11,0.47738881528976007
6_0506,6_0508,spatial,0.4427704391182157,10,0.45217966947484645,11,0.676829857879791
6_0506,6_0509,spatial,0.6716995149245617,10,-0.19089251548372355,11,0.5851460715375355
6_0506,6_0569,spatial,0.8557358094788929,7,0.4260890409854179,8,0.8243572918172467
6_0507,6_0508,spatial,0.2131322062353641,10,0.3500849579608026,11,0.4901048291121
6_0507,6_0509,spatial,0.4420612155375711,10,-0.20226407160879123,11,0.8276706811892984
6_0507,6_0569,spatial,0.6260972500168976,7,-0.17085642859406605,8,0.6079470287460259
6_0507,6_0570,spatial,0.9829256522745335,7,-0.16924448418397567,8,0.8498208006286015
6_0508,6_0509,spatial,0.2289292147510349,10,-0.1134446795047065,11,0.5260164227258467
6_0508,6_0569,spatial,0.4129654522883806,7,0.7050141255731569,8,0.5902813361009553
6_0508,6_0570,spatial,0.7697941554390776,7,-0.560243702603375,8,0.09802533318636036
6_0509,6_0569,spatial,0.1840362970403811,7,0.4266368599547452,8,0.8180146241024584
6_0509,6_0570,spatial,0.5408650990805265,7,0.7355166472021992,8,0.8909364942100434
6_0509,6_0571,spatial,0.9046632261706684,7,0.8063681472479804,8,0.8743035969621864
6_0559,6_0568,spatial,0.3443867485534786,6,0.9559290654963065,7,0.7076231389770261
6_0559,6_0567,spatial,0.7059804990110632,5,0.24374531526579962,6,0.2752244944668307
6_0559,6_0566,spatial,1.0161599990507493,5,-0.130819287126339,6,0.26456146432575145
6_0559,6_0565,spatial,1.4459462291451288,5,0.15712904067708194,6,0.7433575528798129
6_0559,6_0564,spatial,1.8699244376910624,2,,3,
6_0559,6_0563,spatial,2.2058101308228637,5,0.6185649826149161,6,0.44093688548640614
6_0559,6_0562,spatial,2.633259095316093,2,,3,
6_0559,6_0561,spatial,3.1196256427807967,5,0.8123357889653547,6,0.6904642041435898
6_0560,6_0561,spatial,0.3960278535836158,2,,3,
6_0560,6_0562,spatial,0.882394544502521,2,,3,
6_0560,6_0571,spatial,1.2662538679885011,1,,2,
6_0560,6_0563,spatial,1.3098434238171173,2,,3,
6_0560,6_0570,spatial,1.630053041963726,1,,2,
6_0560,6_0564,spatial,1.645728255529071,2,,3,
6_0560,6_0569,spatial,1.9868809277227648,1,,2,
6_0560,6_0565,spatial,2.0697066980460828,2,,3,
6_0561,6_0562,spatial,0.4863709626392867,3,,4,
6_0561,6_0563,spatial,0.9138159064385536,8,-0.1229341896812589,9,0.44582612826305584
6_0561,6_0564,spatial,1.2497019030545289,3,,4,
6_0561,6_0571,spatial,1.6622807579279306,6,0.4685900669281063,7,0.7053383254269591
6_0561,6_0565,spatial,1.67367953711932,7,-0.34356845619368404,8,0.7354722726018145
6_0561,6_0570,spatial,2.0260791153815374,6,0.7947434164564501,7,0.906494047958479
6_0561,6_0566,spatial,2.103466396771084,7,-0.40184952836655186,8,0.22256768973293073
6_0562,6_0563,spatial,0.4274564087982483,3,,4,
6_0562,6_0564,spatial,0.7633347577650395,3,,4,
6_0562,6_0565,spatial,1.18731455330833,3,,4,
6_0562,6_0566,spatial,1.6171015516877305,3,,4,
6_0562,6_0567,spatial,1.9272825777345863,2,,3,
6_0562,6_0571,spatial,2.148648192067393,2,,3,
6_0563,6_0564,spatial,0.3358903462479616,3,,4,
6_0563,6_0565,spatial,0.7598639026009101,7,0.6515931536457759,8,0.4727040822848215
6_0563,6_0566,spatial,1.18965056226401,7,0.22631199459180534,8,0.9436338891257863
6_0563,6_0567,spatial,1.4998313636261316,5,0.20907013160728521,6,0.9786278900435256
6_0563,6_0568,spatial,1.86142940991673,5,0.5412826814712344,6,0.8245925901236483
6_0564,6_0565,spatial,0.423980509962763,3,,4,
6_0564,6_0566,spatial,0.8537671001920211,3,,4,
6_0564,6_0567,spatial,1.163948063548149,2,,3,
6_0564,6_0568,spatial,1.525546081203788,2,,3,
6_0565,6_0566,spatial,0.4297870604315267,8,-0.05250165671471532,9,0.215238156235658
6_0565,6_0567,spatial,0.7399680842750688,6,-0.3682816107653791,7,0.3030968797613416
6_0565,6_0568,spatial,1.101566209021847,5,0.048338221259856755,6,0.6858105057875014
6_0566,6_0567,spatial,0.3101810305883143,6,0.4029487289252702,7,0.8997086625056017
6_0566,6_0568,spatial,0.671779149770597,5,-0.22729653084118662,6,0.6695932912445044
6_0567,6_0568,spatial,0.3615981283866912,5,0.2220066035663282,6,0.7338827027263881
6_0561,6_0567,spatial,2.413647252981999,5,0.18746833335321023,6,0.25959227379639405
6_0562,6_0568,spatial,2.288880669748262,2,,3,
6_0561,6_0568,spatial,2.7752453133236643,5,0.8344636235059943,6,0.8037798442233584
6_0569,6_0570,spatial,0.3568288166222435,7,0.15867715954077347,8,0.7684394849048264
6_0569,6_0571,spatial,0.7206272889091566,7,0.2910126232373243,8,0.6821842146102755
6_0505,6_0569,spatial,1.1073218914079126,7,0.1911156600444855,8,0.7420943353315972
6_0504,6_0569,spatial,1.2810115191838032,7,-0.3400928241171159,8,0.30039160139259885
6_0570,6_0571,spatial,0.3638010593217367,7,0.5769823202903697,8,0.8333681607840941
6_0506,6_0570,spatial,1.2125645752139975,7,-0.5355923208808068,8,0.5174110822172234
6_0505,6_0570,spatial,1.4639251847820869,7,0.5873898762472276,8,0.9231365092837233
6_0508,6_0571,spatial,1.1335923980898104,7,-0.2597851493434688,8,0.30915479064767076
6_0507,6_0571,spatial,1.3467244327596108,7,-0.8219821133867606,8,0.7381162699056502
6_0506,6_0571,spatial,1.5763622603819556,7,0.03805293869464005,8,0.5992815677119646
6_0603,6_0607,spatial,0.0836623440597665,9,0.6064547827846422,10,0.8179234276182556
6_0603,6_0606,spatial,0.1916720796357179,9,0.7094860192903095,10,0.907763831376122
6_0603,6_0608,spatial,0.260713076910061,9,0.5712655969530523,10,0.6997338769690251
6_0603,6_0662,spatial,1.043590517856256,8,0.033509704430767846,9,-0.2909043193172215
6_0604,6_0664,spatial,0.0964714632939538,7,0.13481754647457128,8,0.3781397854066342
6_0604,6_0608,spatial,1.120116210658504,8,0.5051988022631465,9,0.7198970463631823
6_0603,6_0604,spatial,1.3807763859742546,8,0.8075201535203477,9,0.9147810478539481
6_0604,6_0607,spatial,1.4644187325070932,8,0.5954315365437035,9,0.6715135526308568
6_0604,6_0606,spatial,1.572433064297105,8,0.43809416188076805,9,0.7547579447336179
6_0606,6_0607,spatial,0.1081061326856034,9,0.8008579571498893,10,0.9015841829711693
6_0606,6_0608,spatial,0.4523839797461351,9,0.23029770962247953,10,0.6084882651199387
