source,target,distance_km,suspicious_locality,needs_real_map_check,source_route_key,target_route_key,source_ROUTE_NO,target_ROUTE_NO,source_ROUTE_SIGNING,target_ROUTE_SIGNING,same_route_number,same_route_signing,source_latitude,source_longitude,target_latitude,target_longitude,source_functional_class,target_functional_class
29_A320,29_A330,0.2143235121953953,very_local,False,3_54,3_54,54,54,3,3,True,True,38.24372100830078,-92.60794,38.24340057373047,-92.61036,2,2
23_0509,23_0559,0.2141823609846881,very_local,False,2_95,2_95,95,95,2,2,True,True,45.07046890258789,-68.69027,45.07238006591797,-68.69061,1,1
26_A310,26_A320,0.2140716375616849,very_local,False,3_131,3_131,131,131,3,3,True,True,43.44300079345703,-85.49085,43.44472122192383,-85.48966,2,2
51_A320,51_A321,0.2140256779896451,very_local,False,2_95,2_95,95,95,2,2,True,True,37.025360107421875,-77.3916,37.02727890014648,-77.39141,1,1
29_B320,29_B330,0.2138938159026938,very_local,False,10_3,10_3,3,3,10,10,True,True,38.526710510253906,-92.35031,38.52547073364258,-92.35219,7,7
48_E330,48_E340,0.2138833313701179,very_local,False,3_84,3_84,84,84,3,3,True,True,33.32556915283203,-101.52955,33.327178955078125,-101.53081,2,2
1_B320,1_B330,0.2138274231945057,very_local,False,3_43,3_43,43,43,3,3,True,True,31.346450805664062,-88.03185,31.34453010559082,-88.03174,2,2
1_0103,1_0105,0.213808451592935,very_local,False,3_280,3_280,280,280,3,3,True,True,32.62512969970703,-85.27827,32.62657928466797,-85.27977,2,2
51_A330,51_A350,0.2138007806289498,very_local,False,2_95,2_95,95,95,2,2,True,True,37.023441314697266,-77.39168,37.02151870727539,-77.39171,1,1
1_0601,1_0602,0.2137914526138653,very_local,False,2_59,2_59,59,59,2,2,True,True,34.18096160888672,-85.96033,34.179439544677734,-85.96175,1,1
21_1010,21_A340,0.2137845203699605,very_local,False,4_11,4_11,11,11,4,4,True,True,37.48004150390625,-83.69917,37.479949951171875,-83.70159,7,7
46_0608,46_0660,0.2137352493669083,very_local,False,3_12,3_12,12,12,3,3,True,True,45.45793914794922,-98.11372,45.457969665527344,-98.11646,2,2
49_B310,49_B320,0.2137101915353959,very_local,False,3_89,3_89,89,89,3,3,True,True,38.575439453125,-112.2584,38.57735061645508,-112.25814,6,6
20_A340,20_A350,0.2137084812660394,very_local,False,4_68,4_68,68,68,4,4,True,True,38.62290954589844,-95.23555,38.62290954589844,-95.23801,6,6
20_B310,20_B320,0.2135594252019519,very_local,False,3_400,3_400,400,400,3,3,True,True,37.653751373291016,-99.7535,37.65184020996094,-99.75374,2,2
32_0107,32_0108,0.2135468987302763,very_local,False,2_80,2_80,80,80,2,2,True,True,40.68291091918945,-116.98987,40.68429183959961,-116.99163,1,1
48_K320,48_K330,0.2134735693440971,very_local,False,10_1560,10_1560,1560,1560,10,10,True,True,29.521320343017575,-98.7187,29.519559860229492,-98.71958,8,8
26_C340,26_C350,0.2134534687061938,very_local,False,4_61,4_61,61,61,4,4,True,True,44.031009674072266,-84.90332,44.031009674072266,-84.90065,6,6
32_C320,32_C330,0.2134470786416136,very_local,False,2_80,2_80,80,80,2,2,True,True,40.9952392578125,-114.43787,40.99398040771485,-114.43595,1,1
19_B410,19_B430,0.2133744373222312,very_local,False,2_380,2_380,380,380,2,2,True,True,41.95537185668945,-91.67071,41.95729064941406,-91.67068,11,11
26_B330,26_B340,0.2133226753788544,very_local,False,3_131,3_131,131,131,3,3,True,True,43.705711364746094,-85.52951,43.70381164550781,-85.52914,2,2
18_A330,18_A340,0.2132533303099947,very_local,False,2_64,2_64,64,64,2,2,True,True,38.196231842041016,-87.00405,38.19620132446289,-87.00161,1,1
18_A320,18_A330,0.2132469186075732,very_local,False,2_64,2_64,64,64,2,2,True,True,38.196258544921875,-87.00649,38.196231842041016,-87.00405,1,1
8_0222,8_0223,0.2132431289199055,very_local,False,2_76,2_76,76,76,2,2,True,True,39.948829650878906,-104.77936,39.9503288269043,-104.7778,1,1
48_H330,48_H340,0.2132067798689925,very_local,False,4_105,4_105,105,105,4,4,True,True,30.35555076599121,-95.92292,30.357099533081055,-95.92423,6,6
48_C410,48_C420,0.2131821856127511,very_local,False,3_287,3_287,287,287,3,3,True,True,34.141929626464844,-99.20153,34.14141082763672,-99.1993,2,2
21_B330,21_B340,0.2131536862442621,very_local,False,4_9008,4_9008,9008,9008,4,4,True,True,36.99052047729492,-85.96416,36.99013137817383,-85.96181,2,2
6_0507,6_0508,0.2131322062345305,very_local,False,2_40,2_40,40,40,2,2,True,True,34.81237030029297,-116.5889,34.81195831298828,-116.58662,1,1
26_A340,26_A350,0.2130749435350408,very_local,False,3_131,3_131,131,131,3,3,True,True,43.44805145263672,-85.48705,43.449710845947266,-85.48573,2,2
4_C320,4_C330,0.2130458384384204,very_local,False,2_19,2_19,19,19,2,2,True,True,31.767030715942383,-111.035,31.768779754638672,-111.03408,1,1
26_A330,26_A340,0.2130419449440418,very_local,False,3_131,3_131,131,131,3,3,True,True,43.446388244628906,-85.48836,43.44805145263672,-85.48705,2,2
49_C320,49_C330,0.212990713987004,very_local,False,4_28,4_28,28,28,4,4,True,True,39.188209533691406,-111.84187,39.190059661865234,-111.84251,2,2
17_B310,17_B320,0.2129657840144981,very_local,False,3_20,3_20,20,20,3,3,True,True,42.32102966308594,-89.60459,42.32106018066406,-89.602,2,2
53_B330,53_B350,0.2129430650634248,very_local,False,4_2,4_2,2,2,4,4,True,True,47.59933853149414,-119.59596,47.59933853149414,-119.59312,2,2
48_A330,48_A340,0.2129238839749794,very_local,False,4_16,4_16,16,16,4,4,True,True,29.606809616088867,-98.71085,29.607900619506836,-98.71266,2,2
31_A352,31_A353,0.2128933472837896,very_local,False,4_6,4_6,6,6,4,4,True,True,40.30567932128906,-99.87492,40.305721282958984,-99.87743,2,2
30_A320,30_A330,0.2127682664643971,very_local,False,3_87,3_87,87,87,3,3,True,True,47.24433898925781,-110.47158,47.24570083618164,-110.47356,2,2
56_B310,56_B320,0.2127465250957302,very_local,False,4_28,4_28,28,28,4,4,True,True,41.975929260253906,-109.66849,41.97674179077149,-109.66616,7,7
8_0505,8_0507,0.2127339482408733,very_local,False,2_70,2_70,70,70,2,2,True,True,39.28525161743164,-103.20356,39.285179138183594,-103.20603,1,1
36_A310,36_A320,0.2127337353669993,very_local,False,3_4,3_4,4,4,3,3,True,True,43.44025039672851,-73.45661,43.44181823730469,-73.4551,2,2
37_0801,37_0802,0.2126666618787845,very_local,False,10_1245,10_1245,1245,1245,10,10,True,True,34.80691146850586,-77.66386,34.808799743652344,-77.66349,9,9
26_C320,26_C330,0.2126644496632607,very_local,False,4_61,4_61,61,61,4,4,True,True,44.03105926513672,-84.90865,44.03104019165039,-84.90599,6,6
21_B310,21_B320,0.2126629023952692,very_local,False,4_9008,4_9008,9008,9008,4,4,True,True,36.990989685058594,-85.96891,36.990779876708984,-85.96653,2,2
36_B310,36_B320,0.2126553999972222,very_local,False,4_3,4_3,3,3,4,4,True,True,44.253021240234375,-74.76837,44.25421142578125,-74.76628,6,6
32_C310,32_C350,0.2126316009728786,very_local,False,2_80,2_80,80,80,2,2,True,True,40.98968124389648,-114.42962,40.988399505615234,-114.42774,1,1
27_1019,27_D310,0.2126270401842557,very_local,False,3_169,3_169,169,169,3,3,True,True,45.58771133422851,-93.60035,45.58580017089844,-93.60026,2,2
27_C340,27_C350,0.2126266785665537,very_local,False,3_10,3_10,10,10,3,3,True,True,46.6657600402832,-95.66145,46.6640510559082,-95.6602,2,2
53_C330,53_C350,0.2126244731409107,very_local,False,4_14,4_14,14,14,4,4,True,True,45.57215118408203,-122.32124,45.571781158447266,-122.31856,16,16
5_0123,5_0124,0.2125806712056627,very_local,False,3_63,3_63,63,63,3,3,True,True,35.7275390625,-90.57977,35.72945022583008,-90.57983,2,2
21_B340,21_B350,0.2125567581819303,very_local,False,4_9008,4_9008,9008,9008,4,4,True,True,36.99013137817383,-85.96181,36.98963165283203,-85.9595,2,2
21_B320,21_B330,0.2124589342349345,very_local,False,4_9008,4_9008,9008,9008,4,4,True,True,36.990779876708984,-85.96653,36.99052047729492,-85.96416,2,2
48_M320,48_M330,0.2123686099214217,very_local,False,3_59,3_59,59,59,3,3,True,True,27.93368911743164,-98.55273,27.935129165649418,-98.55131,2,2
24_A340,24_A350,0.2123629146255509,very_local,False,4_90,4_90,90,90,4,4,True,True,38.37443161010742,-75.24942,38.37506103515625,-75.24712,2,2
39_A411,39_A412,0.212232312532153,very_local,False,2_675,2_675,675,675,2,2,True,True,39.835201263427734,-83.99293,39.836971282958984,-83.992,11,11
39_B412,39_B430,0.2121792446120576,very_local,False,3_7,3_7,7,7,3,3,True,True,39.96969985961914,-80.74369,39.96810150146485,-80.74505,14,14
17_B340,17_B350,0.2121201688448132,very_local,False,3_20,3_20,20,20,3,3,True,True,42.32110977172851,-89.59681,42.32112121582031,-89.59423,2,2
10_0108,10_0109,0.2120892631201335,very_local,False,3_113,3_113,113,113,3,3,True,True,38.77286911010742,-75.43859,38.77096176147461,-75.43858,2,2
31_C410,31_C430,0.2120153383339704,very_local,False,2_129,2_129,129,129,2,2,True,True,42.44890975952149,-96.39897,42.44871139526367,-96.3964,11,11
13_0561,13_0562,0.211917745630161,very_local,False,2_401,2_401,401,401,2,2,True,True,34.086910247802734,-84.69228,34.087520599365234,-84.69446,1,1
47_0661,47_0662,0.2118955449221167,very_local,False,2_40,2_40,40,40,2,2,True,True,35.70726013183594,-88.66904,35.70811080932617,-88.66694,1,1
36_B340,36_B350,0.2118503870155236,very_local,False,4_3,4_3,3,3,4,4,True,True,44.255001068115234,-74.75851,44.255008697509766,-74.75585,6,6
18_0669,18_0670,0.2118361812736328,very_local,False,3_31,3_31,31,31,3,3,True,True,41.21192169189453,-86.26058,41.21382141113281,-86.26077,2,2
32_A351,32_A352,0.2117628047167676,very_local,False,4_650,4_650,650,650,4,4,True,True,39.557559967041016,-119.77308,39.557579040527344,-119.77555,14,14
48_M330,48_M340,0.2117233917786124,very_local,False,3_59,3_59,59,59,3,3,True,True,27.935129165649418,-98.55131,27.936569213867188,-98.5499,2,2
26_D310,26_D330,0.211675435002099,very_local,False,4_57,4_57,57,57,4,4,True,True,43.1790885925293,-83.6458,43.17905044555664,-83.64841,6,6
6_A320,6_A321,0.2116649928915317,very_local,False,4_32,4_32,32,32,4,4,True,True,39.77775955200195,-121.73169,39.775901794433594,-121.73223,2,2
8_0221,8_0222,0.2115911089022456,very_local,False,2_76,2_76,76,76,2,2,True,True,39.94734954833984,-104.78092,39.948829650878906,-104.77936,1,1
30_0115,30_0117,0.2115419988897323,very_local,False,2_15,2_15,15,15,2,2,True,True,47.394989013671875,-111.55688,47.39645004272461,-111.55508,1,1
20_B410,20_B430,0.2114538885020863,very_local,False,3_24,3_24,24,24,3,3,True,True,39.08750915527344,-95.54286,39.08750915527344,-95.54531,2,2
48_0801,48_0802,0.2114259998400834,very_local,False,10_2223,10_2223,2223,2223,10,10,True,True,30.77001953125,-96.39967,30.771669387817383,-96.40077,9,9
24_0503,24_0504,0.2113829290271315,very_local,False,3_15,3_15,15,15,3,3,True,True,39.298091888427734,-77.52293,39.29972839355469,-77.52168,2,2
18_0603,18_0604,0.2113400932506797,very_local,False,3_31,3_31,31,31,3,3,True,True,41.18426132202149,-86.24781,41.182491302490234,-86.24689,2,2
19_0702,19_0703,0.2112455378365034,very_local,False,2_35,2_35,35,35,2,2,True,True,42.33771896362305,-93.56981,42.335819244384766,-93.56979,1,1
48_C420,48_C430,0.2111821102828917,very_local,False,3_287,3_287,287,287,3,3,True,True,34.14141082763672,-99.1993,34.140899658203125,-99.19709,2,2
48_B330,48_B340,0.2109985294398962,very_local,False,3_175,3_175,175,175,3,3,True,True,32.61616897583008,-96.42368,32.61555099487305,-96.42155,2,2
4_B310,4_B330,0.210893090172847,very_local,False,2_40,2_40,40,40,2,2,True,True,35.161399841308594,-113.67561,35.16115188598633,-113.67791,1,1
53_A809,53_A810,0.2108760676836802,very_local,False,10_SSR,10_SSR,SSR,SSR,10,10,True,True,46.41104888916016,-118.43233,46.4110107421875,-118.42958,9,9
48_A503,48_A504,0.2108125166972976,very_local,False,3_175,3_175,175,175,3,3,True,True,32.61344909667969,-96.40701,32.613399505615234,-96.40476,2,2
17_0663,17_0664,0.2105633586150873,very_local,False,2_57,2_57,57,57,2,2,True,True,39.958518981933594,-88.30305,39.960411071777344,-88.30315,1,1
17_A310,17_A320,0.2103256989253303,very_local,False,3_50,3_50,50,50,3,3,True,True,38.616111755371094,-89.63685,38.61616134643555,-89.63927,2,2
13_0503,13_0504,0.2101807606234568,very_local,False,2_401,2_401,401,401,2,2,True,True,34.10614013671875,-84.72792,34.10789108276367,-84.72878,1,1
31_A410,31_A430,0.2100254750224802,very_local,False,3_77,3_77,77,77,3,3,True,True,40.72132873535156,-96.71063,40.7194709777832,-96.71018,2,2
20_A410,20_A430,0.2099198813422494,very_local,False,2_70,2_70,70,70,2,2,True,True,38.96282958984375,-97.10005,38.96369171142578,-97.09789,1,1
24_0507,24_0508,0.2097770152971428,very_local,False,3_15,3_15,15,15,3,3,True,True,39.30141067504883,-77.5204,39.30303955078125,-77.51917,2,2
8_0214,8_0215,0.2094120141232391,very_local,False,2_76,2_76,76,76,2,2,True,True,39.93177032470703,-104.7954,39.93315124511719,-104.79373,1,1
1_0103,1_0162,0.2093250102563255,very_local,False,3_280,3_280,280,280,3,3,True,True,32.62512969970703,-85.27827,32.623878479003906,-85.2766,2,2
47_0601,47_0602,0.2092016656283269,very_local,False,2_40,2_40,40,40,2,2,True,True,35.71699142456055,-88.6383,35.716331481933594,-88.64047,1,1
28_0504,28_0505,0.2078099356797876,very_local,False,2_55,2_55,55,55,2,2,True,True,32.85266876220703,-90.04646,32.85414123535156,-90.04509,1,1
17_A330,17_A340,0.2076743645578795,very_local,False,3_50,3_50,50,50,3,3,True,True,38.61626052856445,-89.64451,38.61623001098633,-89.6469,2,2
21_A310,21_A330,0.2073542714323222,very_local,False,4_11,4_11,11,11,4,4,True,True,37.48012924194336,-83.70691,37.479591369628906,-83.70466,7,7
48_A506,48_A507,0.2069978450688336,very_local,False,3_175,3_175,175,175,3,3,True,True,32.61341094970703,-96.39965,32.613399505615234,-96.40186,2,2
20_4016,20_B410,0.2063491906543635,very_local,False,3_24,3_24,24,24,3,3,True,True,39.087459564208984,-95.54047,39.08750915527344,-95.54286,2,2
39_0108,39_0109,0.2057318334002907,very_local,False,3_23,3_23,23,23,3,3,True,True,40.41876983642578,-83.07444,40.42061996459961,-83.07446,2,2
32_A410,32_A459,0.2053325916678085,very_local,False,2_80,2_80,80,80,2,2,True,True,41.10955810546875,-115.02547,41.108699798583984,-115.0233,1,1
29_5081,29_5091,0.2050780234820079,very_local,False,2_35,2_35,35,35,2,2,True,True,39.96183013916016,-94.1023,39.963470458984375,-94.1012,1,1
22_0707,22_0708,0.2049268896086359,very_local,False,2_10,2_10,10,10,2,2,True,True,30.177810668945312,-90.89091,30.1768798828125,-90.88907,1,1
34_0559,34_0560,0.2036539920715655,very_local,False,2_195,2_195,195,195,2,2,True,True,40.17919921875,-74.55032,40.17842102050781,-74.54815,1,1
23_0503,23_0504,0.2034576079050253,very_local,False,2_95,2_95,95,95,2,2,True,True,45.05828857421875,-68.68796,45.06010055541992,-68.68832,1,1
48_D410,48_D420,0.2029917038568358,very_local,False,4_146,4_146,146,146,4,4,True,True,30.072519302368164,-94.77151,30.07069969177246,-94.77134,2,2
48_I320,48_I330,0.2028690819308022,very_local,False,4_30,4_30,30,30,4,4,True,True,30.697620391845703,-95.63535,30.698020935058594,-95.63328,2,2
27_0704,27_0705,0.2025226790953092,very_local,False,2_94,2_94,94,94,2,2,True,True,46.73514938354492,-96.50953,46.733848571777344,-96.50767,1,1
40_B320,40_B330,0.2024620031847579,very_local,False,4_3E,4_3E,3E,3E,4,4,True,True,35.197471618652344,-96.67486,35.19929122924805,-96.67478,6,6
8_0811,8_0812,0.2017805650319794,very_local,False,10_TS,10_TS,TS,TS,10,10,True,True,39.943641662597656,-104.78203,39.94544982910156,-104.78183,9,9
47_C310,47_C311,0.2010138580595523,very_local,False,2_75,2_75,75,75,2,2,True,True,36.19224166870117,-84.10737,36.19319915771485,-84.10927,1,1
29_0807,29_0808,0.1989698078802833,very_local,False,10_SWOR,10_SWOR,SWOR,SWOR,10,10,True,True,36.96263122558594,-93.23208,36.96442031860352,-93.23204,9,9
29_0801,29_0802,0.1981076466223817,very_local,False,10_SWOR,10_SWOR,SWOR,SWOR,10,10,True,True,36.96797180175781,-93.23196,36.966190338134766,-93.23199,9,9
35_0110,35_0111,0.1980780741430908,very_local,False,2_25,2_25,25,25,2,2,True,True,32.676448822021484,-107.0933,32.67631149291992,-107.09541,1,1
35_0104,35_0105,0.1979522954276139,very_local,False,2_25,2_25,25,25,2,2,True,True,32.67744064331055,-107.07774,32.67731857299805,-107.07985,1,1
4_0264,4_0265,0.1977953849661427,very_local,False,2_10,2_10,10,10,2,2,True,True,33.44464874267578,-112.70224,33.444190979003906,-112.70018,1,1
35_0105,35_0106,0.1972456599468779,very_local,False,2_25,2_25,25,25,2,2,True,True,32.67731857299805,-107.07985,32.67716979980469,-107.08195,1,1
20_0201,20_0202,0.1972367632408896,very_local,False,2_70,2_70,70,70,2,2,True,True,38.99238967895508,-96.97865,38.99205017089844,-96.98089,1,1
35_0106,35_0107,0.1969903758593853,very_local,False,2_25,2_25,25,25,2,2,True,True,32.67716979980469,-107.08195,32.67705154418945,-107.08405,1,1
20_0109,20_0110,0.196955843122373,very_local,False,3_54,3_54,54,54,3,3,True,True,37.61233139038086,-99.14019,37.61246109008789,-99.13796,2,2
35_0103,35_0104,0.196312426398509,very_local,False,2_25,2_25,25,25,2,2,True,True,32.677589416503906,-107.07565,32.67744064331055,-107.07774,1,1
20_0207,20_0208,0.195995272606728,very_local,False,2_70,2_70,70,70,2,2,True,True,38.99113082885742,-96.98758,38.99081039428711,-96.98981,1,1
29_5503,29_B410,0.1956166514778175,very_local,False,3_71,3_71,71,71,3,3,True,True,37.3102912902832,-94.30291,37.312049865722656,-94.30285,2,2
20_0203,20_0204,0.1953993876473193,very_local,False,2_70,2_70,70,70,2,2,True,True,38.993900299072266,-96.9677,38.99361038208008,-96.96993,1,1
20_0209,20_0210,0.1953289507406315,very_local,False,2_70,2_70,70,70,2,2,True,True,38.989990234375,-97.01255,38.9900016784668,-97.01029,1,1
20_0111,20_0112,0.1943197626747377,very_local,False,3_54,3_54,54,54,3,3,True,True,37.61275100708008,-99.13354,37.61262130737305,-99.13574,2,2
6_0206,6_0207,0.193979341970266,very_local,False,4_99,4_99,99,99,4,4,True,True,37.41862106323242,-120.76141,37.41733932495117,-120.75992,2,2
20_0106,20_0107,0.1923916011072622,very_local,False,3_54,3_54,54,54,3,3,True,True,37.611671447753906,-99.15101,37.611778259277344,-99.14883,2,2
28_4024,28_A410,0.192031949109993,very_local,False,4_1,4_1,1,1,4,4,True,True,33.35956954956055,-91.04082,33.361289978027344,-91.04064,14,14
31_3028,31_A410,0.1920157288686971,very_local,False,3_77,3_77,77,77,3,3,True,True,40.72303009033203,-96.71102,40.72132873535156,-96.71063,2,2
38_0217,38_0218,0.1900818146647565,very_local,False,2_94,2_94,94,94,2,2,True,True,46.87651824951172,-97.18226,46.87656021118164,-97.17976,1,1
39_0809,39_0810,0.1900775080696968,very_local,False,3_23,3_23,23,23,3,3,True,True,40.431640625,-83.0749,40.433349609375,-83.07485,9,9
12_4154,12_C310,0.1895847692882228,very_local,False,4_442,4_442,442,442,4,4,True,True,28.95325088500977,-80.93861,28.952619552612305,-80.94042,6,6
1_0108,1_0109,0.1890303747477672,very_local,False,3_280,3_280,280,280,3,3,True,True,32.607261657714844,-85.25249,32.60832977294922,-85.25406,2,2
47_A320,47_A330,0.1858783547737339,very_local,False,4_96,4_96,96,96,4,4,True,True,35.94097900390625,-86.12766,35.941551208496094,-86.12572,2,2
8_A310,8_A350,0.1858591554253957,very_local,False,3_50,3_50,50,50,3,3,True,True,38.675418853759766,-108.00373,38.6768798828125,-108.00477,2,2
22_0706,22_0707,0.1854605270981976,very_local,False,2_10,2_10,10,10,2,2,True,True,30.178630828857425,-90.89259,30.177810668945312,-90.89091,1,1
27_1003,27_1004,0.1845206290568787,very_local,False,2_94,2_94,94,94,2,2,True,True,45.27310943603515,-93.73067,45.272098541259766,-93.7288,1,1
16_A320,16_A330,0.1843423839271546,very_local,False,3_93,3_93,93,93,3,3,True,True,42.74089813232422,-114.43741,42.74250030517578,-114.43683,2,2
42_A350,42_A351,0.1840548569018561,very_local,False,4_147,4_147,147,147,4,4,True,True,40.99406051635742,-76.83699,40.99565887451172,-76.83642,14,14
53_A320,53_A330,0.1835169198490043,very_local,False,3_195,3_195,195,195,3,3,True,True,47.56072998046875,-117.39587,47.56237030029297,-117.39614,2,2
32_B310,32_B320,0.1834910131426681,very_local,False,2_80,2_80,80,80,2,2,True,True,40.88093948364258,-114.24808,40.88225936889648,-114.24939,1,1
42_A310,42_A320,0.1834139314436979,very_local,False,4_147,4_147,147,147,4,4,True,True,40.992408752441406,-76.83727,40.99076843261719,-76.8375,14,14
16_C320,16_C330,0.1831384748811181,very_local,False,2_15,2_15,15,15,2,2,True,True,43.67985153198242,-112.11664,43.67829895019531,-112.11588,1,1
49_D410,49_D430,0.1829780642051319,very_local,False,4_154,4_154,154,154,4,4,True,True,40.694000244140625,-111.98176,40.69561004638672,-111.98131,14,14
53_B320,53_B330,0.1829510840703201,very_local,False,4_2,4_2,2,2,4,4,True,True,47.59933853149414,-119.5984,47.59933853149414,-119.59596,2,2
53_C310,53_C320,0.1827888012267748,very_local,False,4_14,4_14,14,14,4,4,True,True,45.57284164428711,-122.32582,45.572509765625,-122.32352,16,16
49_D430,49_D431,0.1827242319356693,very_local,False,4_154,4_154,154,154,4,4,True,True,40.69561004638672,-111.98131,40.6939697265625,-111.98144,14,14
21_3016,21_A410,0.1826332535395656,very_local,False,2_65,2_65,65,65,2,2,True,True,37.85219955444336,-85.7118,37.85350036621094,-85.71053,1,1
48_A807,48_A808,0.1825757276393508,very_local,False,10_2670,10_2670,2670,2670,10,10,True,True,30.980079650878903,-97.7765,30.980640411376953,-97.7747,9,9
